Customer_ID,Age,Annual_Income,Monthly_Spend,Savings,Credit_Score,Loan_Amount,Transactions_Per_Month,Avg_Transaction_Value,Account_Tenure_Years,Online_Sessions_Per_Month,Returned_Transactions
14570,18,91136,2143,5539,798,677,25,53,0,17,2
14571,37,60857,1091,17148,706,9781,29,51,9,20,1
14572,23,52326,1612,15578,706,15034,19,48,10,24,2
14573,42,50656,2258,27507,636,7717,29,86,10,21,1
14574,25,70504,1926,21711,634,23630,35,62,8,18,1
14575,34,60471,2136,12846,667,10459,35,56,1,16,1
14576,42,48295,2029,13044,725,7647,38,43,5,19,0
14577,37,47216,2224,17774,753,8840,31,67,8,25,2
14578,43,52187,2101,8287,652,19253,39,66,6,20,0
14579,48,48885,1355,30008,565,4716,31,71,10,15,0
14580,26,59623,1837,18983,722,17656,29,80,14,21,1
14581,39,48800,300,4912,635,0,34,50,14,15,0
14582,18,370596,6260,176880,386,0,29,94,7,19,3
14583,42,73850,531,14331,681,0,36,61,5,15,3
14584,36,33183,2363,11972,634,31397,29,51,9,22,1
14585,28,49267,2213,15442,761,24856,29,75,5,17,0
14586,43,35704,1734,17185,639,21589,27,65,0,25,3
14587,54,65380,1625,25155,597,38589,30,21,4,19,2
14588,34,69655,2118,12832,715,29738,25,53,14,23,1
14589,28,74824,1830,31620,589,14990,28,64,10,21,0
14590,41,58914,1283,13057,508,2599,19,79,7,20,2
14591,23,59256,1588,16095,618,0,34,43,6,18,0
14592,32,65127,1379,8333,730,12167,26,51,0,23,2
14593,54,70977,2367,6107,654,30945,23,102,2,19,4
14594,40,31955,2290,23453,617,10291,34,49,10,26,0
14595,18,66976,2500,13738,671,0,27,40,8,20,2
14596,18,35356,1880,14738,563,30964,35,49,6,20,2
14597,41,52653,2421,7994,590,27796,33,50,3,30,1
14598,50,59099,1969,23488,666,2351,24,62,5,20,1
14599,20,70127,1975,10909,524,0,35,66,6,19,0
14600,45,61126,1268,15429,620,25472,33,63,11,12,2
14601,55,63922,1572,21708,644,0,32,62,8,20,0
14602,62,55642,2098,14669,731,70,26,82,7,22,0
14603,43,43978,1052,25932,808,26703,35,66,0,27,1
14604,46,36388,3036,10731,752,21099,32,59,13,17,0
14605,18,62686,1823,21117,700,4761,29,94,6,21,0
14606,65,43786,1430,15478,707,14899,23,29,0,21,1
14607,33,65976,2367,6894,614,11141,33,52,9,25,1
14608,28,57276,1197,11410,634,35832,31,71,2,25,1
14609,36,56210,2002,22765,785,33967,28,54,1,25,3
14610,58,51347,1425,22325,760,39362,27,28,4,18,0
14611,66,53638,1696,15699,613,46528,36,69,11,19,0
14612,41,43534,1841,8512,659,33534,33,100,1,21,2
14613,51,86499,1924,4704,619,47725,30,81,3,13,3
14614,40,77975,2405,14852,678,816,32,49,5,15,2
14615,27,62117,1551,25271,673,21889,27,85,11,18,3
14616,57,32266,1789,21138,658,43747,21,5,5,27,1
14617,32,61002,1236,9555,639,14632,31,47,9,13,1
14618,58,56928,2247,15509,683,35467,35,53,6,28,1
14619,55,62870,1526,21969,638,0,34,36,5,26,1
14620,47,75383,2573,28186,671,0,36,63,10,19,1
14621,61,48739,1192,12899,612,27130,20,61,4,18,2
14622,66,47965,1819,30771,685,7136,32,32,8,18,2
14623,37,70473,1921,23814,653,20856,33,11,5,20,0
14624,30,72462,2237,6161,654,24987,31,47,6,12,2
14625,18,57861,1735,6912,648,10143,33,19,11,24,3
14626,66,75987,1354,13260,697,19387,39,79,8,22,2
14627,34,25954,2167,19610,519,30887,27,63,5,20,4
14628,53,61601,1609,6789,621,16972,25,101,9,21,1
14629,31,59278,1950,17652,759,6710,35,88,5,23,0
14630,58,74718,766,15920,720,14900,32,34,4,18,1
14631,31,39150,1308,22954,749,40603,37,109,14,24,4
14632,25,71882,1231,18536,715,14368,26,7,6,19,2
14633,37,45891,2746,0,653,33045,39,54,9,22,0
14634,33,52558,1936,7882,776,4765,39,91,4,10,1
14635,47,43194,1005,20498,550,38972,32,75,6,25,1
14636,39,34764,1822,11277,662,27506,30,21,2,24,3
14637,47,65923,1047,22030,708,19706,38,58,6,19,0
14638,36,48405,1818,26276,602,46937,29,79,7,22,0
14639,32,42058,1356,10304,622,46563,30,7,11,23,2
14640,32,41797,1402,23984,765,30682,27,49,8,17,1
14641,64,52666,1366,20446,617,23644,21,55,8,25,1
14642,42,60562,1715,28855,671,21933,31,87,12,17,2
14643,18,78253,1936,7867,589,25696,27,48,3,25,1
14644,33,25659,1952,8262,693,33416,36,84,11,21,1
14645,41,52458,2173,8289,557,14591,31,38,10,15,1
14646,62,59808,481,4205,754,1488,41,32,11,22,1
14647,52,48604,2260,27698,625,10339,34,83,1,17,4
14648,28,74319,1254,15885,578,12388,33,55,7,26,3
14649,69,50928,2506,22987,587,20911,30,31,5,17,2
14650,39,53698,1226,11297,644,37735,36,24,7,23,1
14651,54,38837,2627,17651,697,0,27,81,0,19,2
14652,26,62087,1880,15544,731,49320,30,38,2,22,3
14653,18,52673,1929,25922,689,37380,26,128,3,22,0
14654,23,71458,2283,13098,716,48722,35,71,3,14,0
14655,18,42880,2689,11551,717,17626,35,31,2,20,2
14656,65,58068,1919,2262,697,23534,30,36,4,20,2
14657,42,60711,1076,15621,651,5695,21,93,11,26,0
14658,28,64202,1781,19837,583,0,35,89,11,22,4
14659,45,61338,1905,12920,757,42041,20,12,0,20,2
14660,42,82391,1773,10231,501,32663,24,46,5,22,1
14661,47,20000,1356,14230,709,5154,25,32,0,19,1
14662,54,53898,1406,3783,833,13800,29,99,13,20,0
14663,36,43658,1343,20931,783,0,34,126,8,19,3
14664,29,35780,1735,19716,738,36416,23,44,13,19,1
14665,49,62848,1506,6962,734,44400,37,35,5,16,1
14666,49,66743,1693,22090,757,16593,28,42,8,19,6
14667,41,86426,2176,5610,751,0,40,74,5,14,1
14668,66,70862,904,5899,743,36674,30,68,9,20,0
14669,34,39676,2420,11801,618,0,27,54,1,19,1
14670,29,29167,2152,0,678,1382,37,133,7,25,2
14671,45,58698,2445,37485,642,11350,31,60,9,12,1
14672,31,58044,1778,3178,731,30146,28,69,11,20,1
14673,45,54870,536,1649,651,21170,33,81,7,15,2
14674,30,52999,1738,7606,640,40043,30,64,4,18,1
14675,35,53316,1252,23700,685,17963,22,85,14,24,1
14676,62,43690,1709,19657,697,18238,32,32,4,19,1
14677,35,62778,2507,0,563,32427,19,81,10,10,1
14678,30,45096,1937,609,681,6228,28,58,4,23,2
14679,54,68851,1718,32280,584,26240,33,60,11,20,0
14680,27,59944,1600,20593,611,30913,29,57,4,20,2
14681,31,39055,1686,17490,612,32749,27,78,8,20,3
14682,46,42569,1997,20219,630,16739,33,40,4,11,0
14683,51,28531,1391,33383,558,17697,31,29,13,18,1
14684,54,78864,1720,17436,609,20914,31,90,8,22,2
14685,31,35884,1286,5358,729,33782,22,67,0,18,1
14686,47,43320,2173,15430,710,46941,34,59,7,14,1
14687,34,58126,1126,16702,637,24903,33,72,5,24,1
14688,32,85839,1778,18752,755,6732,41,43,8,18,2
14689,54,56552,2239,27484,746,28257,25,91,3,22,1
14690,33,48155,2034,21236,811,30237,24,81,4,22,2
14691,43,61965,2127,15858,691,10988,26,61,16,12,2
14692,41,41758,1754,15683,789,12489,29,68,12,20,3
14693,27,26131,1840,14671,734,1880,20,71,6,24,2
14694,51,97966,2431,33213,575,26140,28,60,3,17,1
14695,46,52307,1735,12164,655,0,26,61,6,12,2
14696,18,50516,1759,13888,588,27885,29,48,6,26,2
14697,43,67125,2119,17942,699,35987,26,65,3,18,2
14698,30,31944,1999,27086,607,26741,35,61,8,23,2
14699,53,60673,1735,17704,694,40718,33,49,8,29,1
14700,22,37697,1894,4940,672,46124,36,94,8,21,1
14701,35,57550,1807,11784,512,19707,29,39,8,22,1
14702,44,45072,2334,23579,545,25777,29,47,8,17,3
14703,40,56834,431,13309,606,0,28,93,12,26,3
14704,49,33310,1784,29136,596,6361,28,73,5,28,1
14705,21,40751,836,10027,733,11814,35,76,0,24,0
14706,59,54920,1890,23241,789,16147,30,80,1,17,0
14707,46,60535,2116,12271,685,0,29,49,6,26,0
14708,56,56706,2426,17901,733,19645,29,75,4,16,0
14709,50,30276,1416,12129,738,0,37,81,2,20,1
14710,39,69627,1360,8762,656,1014,30,84,7,14,0
14711,24,65476,1309,11086,664,13246,28,69,0,20,0
14712,33,37176,2279,8985,683,0,22,121,7,24,1
14713,59,56209,1338,17316,627,28277,28,71,7,17,3
14714,56,42372,1317,24270,539,52568,27,40,9,18,2
14715,32,20000,2207,16846,653,35111,28,53,11,21,3
14716,18,57405,1663,15813,884,24151,29,46,13,20,0
14717,37,79151,1977,2010,662,8957,30,58,11,22,0
14718,36,47151,1651,20537,667,33458,19,66,13,27,3
14719,37,66758,1522,20711,676,9238,28,45,1,15,2
14720,46,64695,1993,9771,727,19822,25,46,5,18,3
14721,50,66524,2059,26986,634,0,39,89,9,23,4
14722,51,46282,2579,8371,742,11024,32,73,3,20,5
14723,45,64161,873,4427,752,35620,34,104,5,23,3
14724,18,55145,1935,13874,700,41850,31,40,6,16,1
14725,35,58886,1387,9277,638,0,18,72,5,19,0
14726,67,27099,2241,25662,740,20820,41,87,14,23,2
14727,44,45100,1997,17529,700,47351,27,30,7,18,1
14728,44,57060,1324,15905,703,28131,14,106,7,18,2
14729,44,57978,2155,18270,793,9574,25,38,3,25,2
14730,44,30608,2017,15482,645,4658,39,42,6,21,3
14731,18,93637,1341,10372,769,23326,36,59,7,15,1
14732,37,56825,910,9085,676,21243,45,46,12,26,3
14733,39,54239,1048,24498,664,19160,31,43,6,23,1
14734,55,54124,1609,15215,721,12954,35,41,13,25,0
14735,40,47739,2085,30222,583,20594,19,64,13,24,1
14736,20,47581,2857,827,587,16353,23,105,5,24,4
14737,45,34551,1536,15411,637,34374,28,40,9,24,1
14738,30,67227,2108,16379,733,6956,26,34,0,16,0
14739,25,50440,1700,14785,641,1601,29,40,3,19,1
14740,29,72742,1439,20300,596,18422,35,62,6,18,1
14741,46,39038,1296,11555,691,17195,25,37,2,19,1
14742,55,78438,1928,24036,738,13306,28,82,11,22,0
14743,45,48885,2524,25889,719,35189,34,37,15,23,0
14744,47,70027,300,24972,608,17377,37,86,12,18,1
14745,45,48461,2008,24738,563,46687,17,67,9,29,0
14746,41,35724,1164,13730,715,0,33,56,5,20,1
14747,48,51832,1802,15389,665,26651,42,46,0,22,3
14748,18,47587,2557,10272,608,27644,40,51,6,17,0
14749,41,66997,2568,15661,757,31261,27,101,8,12,2
14750,27,61672,2166,18438,729,34254,29,63,13,18,3
14751,53,58483,1002,30020,755,6289,38,49,9,19,2
14752,38,82610,1088,26120,588,9322,37,73,7,22,4
14753,40,51015,1134,12126,654,29277,29,51,9,23,2
14754,21,44429,2401,4514,688,1421,32,104,11,14,1
14755,52,33665,1671,17842,701,30040,30,16,9,21,1
14756,47,37520,1105,21557,813,20268,22,76,7,19,2
14757,46,49448,1963,25216,554,32807,33,34,4,15,5
14758,30,58150,2074,11727,671,12149,31,50,10,14,2
14759,30,61598,2087,15825,571,42391,32,31,1,21,1
14760,42,50942,1967,8574,733,4189,29,84,8,24,1
14761,31,73862,2175,17724,707,27352,31,54,0,11,1
14762,45,44823,2048,11454,633,36734,32,57,13,11,0
14763,18,65446,2575,18274,635,0,31,81,3,23,1
14764,34,20000,1838,5016,774,39433,37,83,9,21,1
14765,61,49602,2438,13672,694,18363,36,56,5,19,2
14766,45,60259,1697,9337,732,41609,27,57,8,28,0
14767,42,90186,1556,9562,870,23250,42,64,4,28,3
14768,63,67697,2023,22753,648,11731,34,5,10,25,0
14769,18,24289,1749,27487,737,22853,32,80,2,19,3
14770,30,68173,1608,13133,707,39541,24,82,6,25,1
14771,35,65635,1171,14714,772,22596,28,89,6,14,1
14772,50,68376,1390,21915,623,27245,36,71,5,20,0
14773,50,72298,1902,1098,743,39216,30,62,4,33,3
14774,29,53682,1695,24082,754,0,34,31,7,24,1
14775,51,54758,2185,0,677,3497,23,117,5,28,4
14776,35,28710,2428,31437,547,27788,39,59,0,22,1
14777,54,62993,1660,12356,649,13663,25,69,4,14,1
14778,27,46884,2095,12010,693,17662,27,97,10,14,6
14779,38,43589,1253,17237,673,13190,20,55,9,26,0
14780,34,363276,20416,183672,339,85434,24,63,8,24,1
14781,52,31322,1356,24031,701,0,20,31,4,21,0
14782,33,51867,1210,9797,788,32441,27,5,5,13,2
14783,39,78812,1828,12156,723,15061,31,105,4,27,2
14784,46,52972,1709,11157,494,37516,23,40,4,24,0
14785,46,45069,1461,5470,722,6980,26,65,6,28,2
14786,50,55360,1372,23105,609,12093,31,31,2,21,0
14787,42,56210,1394,0,678,42441,35,127,6,24,1
14788,34,65884,1863,10205,656,27316,31,32,1,21,2
14789,35,50553,1897,30267,643,5608,23,79,1,15,4
14790,40,37985,2221,8909,670,27574,25,51,4,18,2
14791,42,49480,2217,9706,636,44757,36,64,4,14,3
14792,38,61285,2220,9533,493,20080,32,8,14,24,3
14793,40,37647,1268,11010,653,54874,34,65,14,15,0
14794,21,41586,2394,15649,611,1577,38,71,0,14,0
14795,48,79813,1131,20413,725,0,30,55,5,21,2
14796,42,56475,1292,18494,688,31694,20,97,2,33,2
14797,52,67679,1525,21707,729,21499,35,62,7,19,3
14798,40,26712,1695,18725,706,12089,31,59,14,26,1
14799,19,60571,1887,26489,638,16810,28,72,10,27,4
14800,35,43466,2642,2427,828,14965,29,70,8,24,1
14801,37,50018,2441,23677,752,0,33,69,7,21,1
14802,48,40491,1777,9913,739,3437,29,82,0,21,1
14803,18,46435,915,17874,806,7105,42,38,8,25,2
14804,40,60078,1546,11705,668,26594,39,42,5,17,1
14805,46,74939,1451,20127,727,14911,33,90,5,19,2
14806,32,61181,1754,11355,610,17904,29,61,7,19,1
14807,40,63188,1525,3101,705,10060,25,84,5,13,2
14808,32,47532,2139,930,761,29881,27,84,4,12,1
14809,31,44388,2213,13331,762,31268,33,76,4,15,0
14810,35,78727,1219,16813,640,32105,24,65,2,18,2
14811,31,61185,1700,19145,614,33708,27,52,6,23,1
14812,48,65123,2489,15148,709,15329,27,69,4,21,0
14813,31,68228,1654,5998,636,16960,20,63,4,18,0
14814,29,64557,1953,23370,542,12424,21,42,8,21,3
14815,61,53403,964,21852,595,16267,31,39,12,23,0
14816,51,52317,2607,16587,723,15174,31,31,4,23,2
14817,18,41509,1452,31071,737,21561,31,7,4,24,3
14818,30,41368,2298,12357,675,9125,21,32,9,22,1
14819,42,58784,2016,5747,529,21331,34,50,5,20,2
14820,43,32185,1876,16987,717,0,20,10,0,28,3
14821,22,68047,984,13164,675,0,39,52,1,20,1
14822,53,69941,1419,30335,606,0,28,60,3,16,0
14823,49,58330,2340,0,750,7684,32,55,13,23,2
14824,45,61264,1865,1201,638,3951,31,58,7,20,0
14825,56,38091,1609,19060,598,42927,33,109,7,16,1
14826,45,74889,1767,11520,646,32659,30,41,10,21,2
14827,45,50840,1607,4550,740,0,44,26,2,24,4
14828,58,69573,999,3579,672,4239,26,89,2,25,1
14829,53,67539,1733,23178,592,19807,34,65,4,22,1
14830,29,31899,1319,19041,594,16358,16,35,7,21,3
14831,47,57736,2000,19561,535,7662,36,80,7,20,0
14832,32,64583,1976,18779,657,7454,34,28,10,25,2
14833,46,55307,3014,21140,782,19180,38,32,9,18,0
14834,45,49514,1769,9931,587,37617,34,72,11,16,3
14835,23,39561,2781,3743,706,13401,18,45,4,22,0
14836,38,36209,1207,18881,735,7810,35,101,2,17,4
14837,43,60589,1638,20283,705,24723,30,34,1,12,3
14838,34,53939,2200,16100,627,27314,26,87,7,20,2
14839,43,86565,1682,29035,606,29540,28,105,1,19,2
14840,49,44055,1526,13620,656,1421,31,45,13,16,0
14841,39,66032,2442,18549,545,19672,33,66,8,23,2
14842,42,44599,2126,23630,646,10999,40,77,14,17,3
14843,56,54787,1711,4518,711,34052,33,82,1,19,2
14844,45,35492,2007,21926,636,11987,34,15,10,16,3
14845,42,81335,2450,25254,602,22187,32,56,9,23,3
14846,28,26908,1712,11635,695,21826,29,42,12,23,0
14847,48,62237,2304,17711,535,2452,37,102,9,19,1
14848,43,67510,2210,3894,614,27308,36,78,9,20,4
14849,55,66580,1737,12786,521,0,32,37,9,18,2
14850,40,79613,1629,419,705,22776,28,69,4,18,1
14851,18,56470,1400,24493,530,28794,31,66,10,27,2
14852,19,64576,2281,7972,716,42018,37,44,10,19,1
14853,48,59721,1421,11820,832,0,31,103,5,24,0
14854,33,66093,1553,16331,722,10428,27,62,5,26,1
14855,45,66314,1775,10901,627,0,28,64,9,16,1
14856,41,35161,900,31488,672,29719,29,79,6,20,0
14857,37,60775,1735,10171,713,3412,33,81,5,26,2
14858,38,68885,947,16107,676,17377,29,74,8,17,1
14859,29,60331,1745,10322,687,10072,20,69,11,26,1
14860,39,53689,1912,23349,512,43866,17,106,10,19,2
14861,32,83183,1178,13624,593,26637,27,43,3,16,1
14862,35,71258,1742,15124,668,23454,28,38,5,13,0
14863,36,52252,1411,18670,621,35689,36,108,2,23,3
14864,37,39345,2114,9227,575,18593,28,48,10,18,1
14865,51,44020,1240,0,709,37357,37,66,3,15,3
14866,38,53063,1645,19085,671,30574,28,77,6,26,1
14867,52,57215,1550,6887,728,11742,31,104,2,23,2
14868,58,39195,2043,7170,647,31815,26,42,7,25,2
14869,50,39452,2255,0,596,20620,20,66,11,19,2
14870,46,82054,1703,14709,762,9419,27,39,5,17,2
14871,43,47819,2125,16089,665,0,26,85,9,22,3
14872,50,74845,1823,25585,634,26222,27,70,10,23,3
14873,41,64427,1138,24052,768,5292,36,50,9,23,2
14874,51,58249,2282,9339,697,14152,26,64,2,9,1
14875,47,75111,1353,12746,567,25922,22,41,8,23,1
14876,35,55385,1443,17865,674,1417,26,59,0,21,0
14877,50,49447,2175,14990,582,12874,30,93,10,23,1
14878,41,82422,1118,10419,740,40958,36,5,10,18,1
14879,38,50075,1508,19896,690,15011,31,82,5,15,0
14880,34,63715,1804,21141,643,31431,31,23,10,14,3
14881,41,57635,1910,5736,706,0,35,34,7,13,0
14882,51,48726,1782,18710,704,19279,35,56,1,16,1
14883,50,54234,1846,8465,707,15062,26,95,6,20,1
14884,44,78993,1920,14889,547,41284,34,59,7,23,2
14885,47,20000,1815,15059,597,25319,25,110,2,19,0
14886,55,68821,1914,10582,669,1925,36,53,0,21,3
14887,38,47400,1990,27908,757,23361,25,97,2,21,2
14888,26,67884,1701,11650,659,25953,24,35,1,18,1
14889,55,94017,1778,17433,593,52534,31,49,0,19,1
14890,33,44950,1572,20434,643,19043,28,26,1,26,1
14891,31,67279,2164,12461,745,26950,30,123,3,23,5
14892,18,55208,1173,13064,632,58161,37,62,10,22,0
14893,46,62178,1667,16398,775,10626,35,95,8,19,2
14894,20,61659,1730,10263,696,29824,43,68,6,25,4
14895,30,55907,1445,29586,666,20551,33,93,9,22,0
14896,47,23734,1920,6609,686,19901,25,33,4,23,1
14897,48,61595,1523,11467,664,23643,32,105,5,28,1
14898,32,52821,1140,13566,579,39773,28,62,10,30,0
14899,38,63204,1765,17357,474,1523,28,28,6,22,1
14900,29,71806,1197,20805,722,15374,28,46,13,22,1
14901,33,60769,1758,27281,807,11229,30,41,13,16,1
14902,43,51098,2655,13509,598,37772,26,72,9,13,1
14903,33,28356,1625,16321,610,34016,28,32,18,16,1
14904,37,41916,1950,12747,709,26213,28,95,0,28,1
14905,22,65436,1651,13703,716,46615,34,31,5,23,1
14906,53,59241,1340,14499,665,14337,25,27,6,15,2
14907,46,68924,1923,10922,636,38351,35,107,6,18,2
14908,49,62048,1637,13156,730,0,34,69,1,32,3
14909,55,59048,1330,22667,678,48327,44,32,8,15,0
14910,30,49812,1656,13487,620,31368,34,46,12,21,1
14911,35,58102,1952,24687,645,33229,45,5,6,18,1
14912,18,52121,2016,6676,668,12010,30,37,6,25,3
14913,77,56430,1856,25038,684,3134,27,62,6,24,1
14914,38,37569,1799,20506,609,30703,33,103,4,17,2
14915,52,76380,2097,30285,619,35862,23,117,4,23,2
14916,25,50608,2685,15829,736,11458,24,8,2,22,1
14917,51,20950,1553,3928,635,20489,26,74,3,28,3
14918,62,39838,1747,10002,520,27555,18,72,7,15,1
14919,39,50243,1843,25596,687,44811,38,60,2,24,1
14920,27,69419,1718,11084,612,41657,36,67,7,22,1
14921,38,63647,1023,27083,587,13168,28,38,8,12,1
14922,18,63769,1522,11135,634,19134,38,73,2,26,1
14923,39,20000,2077,22471,796,45999,28,69,9,18,0
14924,49,60741,1348,13996,790,12340,40,92,2,15,3
14925,39,64480,1857,13211,659,37028,31,79,2,15,2
14926,36,27647,1865,0,726,12394,35,67,5,18,1
14927,46,43153,1401,17414,652,17326,20,97,8,21,0
14928,47,77397,1839,13793,761,8249,37,61,1,27,0
14929,20,56873,1333,13856,698,22046,35,90,8,28,0
14930,41,492064,15136,4293,375,0,26,46,0,20,2
14931,69,38990,3001,32983,726,44394,38,72,13,21,2
14932,23,79629,1700,15128,722,34051,27,42,7,13,2
14933,38,58032,2029,9569,610,33283,28,109,8,27,1
14934,63,71582,2060,22091,648,22528,25,64,5,25,2
14935,53,44031,1276,10984,593,30741,22,60,6,18,0
14936,33,44985,2022,18650,743,44381,21,70,8,18,2
14937,42,60989,1885,21736,676,19345,29,41,9,23,2
14938,39,74666,2082,0,581,9840,32,94,4,16,2
14939,31,62377,2141,18890,732,24851,27,123,0,22,3
14940,39,45225,3153,23043,723,9474,21,48,8,20,2
14941,36,41485,1325,12445,613,21080,34,31,5,25,1
14942,41,53575,1299,22561,677,15852,28,80,4,16,2
14943,31,57226,1511,18775,709,22742,30,57,10,19,1
14944,24,55064,2261,14626,666,28082,34,106,13,22,0
14945,39,43309,1779,9662,661,20876,37,86,15,14,2
14946,60,39811,1690,11644,693,0,27,75,3,20,1
14947,40,53819,1588,19747,723,25766,43,53,5,16,0
14948,36,35961,2706,13401,728,26893,26,89,4,23,1
14949,49,63051,2547,0,805,16315,35,84,3,24,2
14950,38,61199,2073,14555,634,29286,37,25,7,22,1
14951,62,70374,2141,11638,672,36731,19,105,7,16,1
14952,39,82536,1237,10968,541,53116,31,45,3,13,2
14953,48,47996,2307,16463,643,34814,36,63,2,15,2
14954,30,33327,2293,10996,608,12520,26,28,8,20,1
14955,46,46325,1832,14196,576,38333,33,52,0,25,2
14956,43,50347,2060,14484,834,10015,20,55,2,21,1
14957,39,69953,885,18134,679,5288,30,81,0,20,0
14958,33,47649,1614,20680,602,59966,25,69,10,29,3
14959,32,68892,2321,3884,773,0,30,76,7,23,0
14960,43,47034,2268,21927,629,0,24,8,6,22,0
14961,47,59228,1675,2469,676,4123,39,42,7,15,2
14962,38,47463,1586,16319,634,40345,25,70,4,20,2
14963,43,22543,1302,20807,778,21174,27,120,6,29,3
14964,39,34548,1851,19811,782,36204,17,18,9,18,1
14965,41,35039,2160,8190,573,0,25,29,4,13,3
14966,37,47379,2039,5327,787,19446,34,85,8,37,3
14967,40,76959,1553,31539,707,1991,37,81,7,22,0
14968,72,57640,1382,26188,672,38061,25,29,4,26,1
14969,43,46684,2397,17396,669,32800,29,62,14,18,1
14970,47,60674,1601,18893,716,4651,30,70,13,16,1
14971,45,79473,1843,16342,685,23841,30,71,6,23,2
14972,36,20000,2224,22927,725,25725,27,86,0,21,1
14973,55,56192,1688,9589,766,26089,40,77,6,18,1
14974,36,35684,2006,19101,716,9138,26,35,9,22,1
14975,52,75133,1810,11689,771,15841,29,48,5,17,1
14976,35,60295,2011,16560,735,36263,27,10,5,19,1
14977,28,32854,1615,22026,716,35901,24,57,5,24,1
14978,44,54830,2104,30862,804,22494,21,43,0,18,0
14979,26,55328,1782,8812,658,30670,24,43,9,22,3
14980,46,73168,775,12547,575,11857,23,37,4,12,1
14981,25,63891,2034,14325,714,4305,31,66,10,17,2
14982,36,58238,534,17970,666,40500,30,50,9,23,0
14983,22,55913,2326,0,628,26690,51,5,15,18,0
14984,73,70274,1706,25326,653,28291,27,71,7,26,4
14985,20,70283,1590,12720,585,13894,31,44,6,19,2
14986,40,45053,2087,12853,627,19305,38,21,4,17,2
14987,53,63680,1669,9742,599,35344,27,44,7,19,0
14988,52,41766,2895,19138,688,0,30,43,9,22,1
14989,50,70213,1836,7102,710,0,27,85,5,19,3
14990,36,64763,1638,19794,737,21155,30,65,9,18,1
14991,56,47534,2841,22497,691,32669,30,79,0,15,3
14992,50,59653,1288,6759,690,29869,27,82,5,18,2
14993,42,48360,1794,10015,650,6755,29,67,7,18,0
14994,42,25164,2068,31352,772,25180,28,93,2,21,2
14995,36,75457,1427,29914,626,21365,33,5,0,20,2
14996,29,33636,2139,22725,681,21798,32,31,11,16,1
14997,54,33606,1861,15636,828,4668,35,91,6,21,1
14998,55,60738,1448,18738,728,18714,33,61,4,29,2
14999,29,53502,639,19884,657,10407,23,46,6,20,2
15000,38,50470,2622,8317,722,11153,33,56,1,29,1
15001,38,58825,2525,18334,724,9039,32,48,2,18,1
15002,39,52719,527,14108,638,20444,32,60,7,24,0
15003,40,38406,1546,20514,638,0,34,59,7,15,3
15004,51,65959,1733,24763,738,19099,41,44,8,18,1
15005,31,65492,1684,8695,656,47145,25,68,5,15,4
15006,29,56892,1102,22599,736,25488,19,75,9,23,3
15007,54,50735,1173,24223,690,31326,26,37,0,24,0
15008,34,60606,1561,20903,608,23015,30,66,5,24,1
15009,24,57291,1165,25388,602,16936,28,66,7,21,3
15010,34,64059,1405,2856,739,26103,31,75,5,21,0
15011,36,37980,2495,18061,722,13152,35,33,8,23,4
15012,58,30280,1199,21322,577,34579,27,26,8,25,3
15013,51,66733,1484,11527,753,23177,29,59,7,17,1
15014,53,64131,876,19261,751,28974,40,14,2,17,2
15015,49,54884,2583,32609,648,50383,26,50,7,16,2
15016,51,61137,1870,10593,727,25755,33,89,0,17,0
15017,31,39480,1907,17898,656,9201,26,84,7,18,2
15018,37,44562,1382,20925,671,36239,26,66,7,20,0
15019,28,60972,2689,27895,743,11249,28,34,15,24,0
